iter,host_ns,dev_ns
1,88277,28351
2,62648,13204
3,49375,12581
4,55454,20532
5,59591,22257
6,48105,14530
7,70113,35325
8,61079,22998
9,45583,13316
10,46744,12811
11,70896,14728
12,63591,14138
13,70759,21561
14,83803,29511
15,54615,8762
16,84411,38168
17,73077,26588
18,62911,14194
19,70266,20526
20,67364,15690
21,71835,23610
22,51891,6398
23,64801,15094
24,57295,11570
25,65964,13553
26,53769,20344
27,286125,239005
28,72884,18548
29,78201,17153
30,76954,21693
31,154876,9436
32,76000,23554
33,77875,22820
34,64280,16314
35,67876,12711
36,68810,20289
37,57462,7417
38,59947,14067
39,59710,27062
40,40126,9151
41,47690,14027
42,87188,41168
43,57441,16889
44,68484,27538
45,41255,8426
46,37728,1997
47,59423,17940
48,54776,15680
49,73525,14445
50,86206,39212
51,57122,9875
52,63834,13938
53,68498,22087
54,60708,13087
55,53440,14889
56,48441,13704
57,56758,13198
58,41147,8529
59,44362,8902
60,45690,10506
61,58692,15681
62,47597,12140
63,53494,13846
64,43036,10151
65,67954,27556
66,49892,14105
67,65670,25526
68,52679,17246
69,52633,13784
70,61631,27033
71,55048,16206
72,40059,3544
73,51321,12039
74,63059,22798
75,65100,24978
76,43717,9830
77,62558,16610
78,59038,817
79,54505,8070
80,69223,20046
81,53003,11852
82,56563,8448
83,60834,16736
84,57015,11749
85,97064,39719
86,63826,17087
87,67750,19297
88,52318,6073
89,66653,17382
90,58512,5799
91,72590,19778
92,65271,12206
93,94846,42504
94,78157,30360
95,52933,9743
96,70938,18563
97,50684,2209
98,65313,17917
99,69639,17897
100,69374,22019
101,71976,23756
102,64923,16484
103,54390,7440
104,71998,21831
105,69034,9507
106,64248,19529
107,72545,23392
108,43379,6165
109,66467,15997
110,59747,9536
111,67110,18493
112,65530,15082
113,64870,18609
114,66396,22781
115,89780,41698
116,61270,17454
117,66623,19585
118,53442,11555
119,65000,14725
120,66320,23989
121,51078,2510
122,65406,16124
123,58236,17676
124,60017,10742
125,67369,18407
126,66813,16690
127,381462,330051
128,70052,23713
129,54028,13669
130,68693,27243
131,805822,33033
132,66230,14839
133,89718,16382
134,54488,6923
135,63230,15779
136,64657,14789
137,131666,82817
138,68034,19351
139,54621,10722
140,58882,6913
141,64362,9691
142,66841,13032
143,74406,13356
144,69859,15900
145,67508,16944
146,49473,11752
147,57023,8669
148,61282,16691
149,53508,14162
150,45459,10396
151,136961,10836
152,63421,17611
153,57208,17808
154,50085,12537
155,60815,22296
156,44583,11338
157,64104,25846
158,66637,24731
159,58450,19703
160,49633,12759
161,64584,19795
162,100330,62491
163,50680,14091
164,59486,16385
165,63991,25825
166,47781,14078
167,56797,17202
168,72710,19842
169,66975,20208
170,62001,14249
171,66822,19132
172,85501,41555
173,57396,14697
174,66032,20615
175,52162,1646
176,58046,7214
177,111494,68433
178,33751,4977
179,60897,22603
180,57446,21181
181,60422,17974
182,60526,13133
183,47165,736
184,69512,24165
185,45008,2235
186,88442,42319
187,67429,22596
188,53019,2310
189,63538,21853
190,84995,44915
191,69244,34825
192,51463,12950
193,51230,14737
194,45618,11245
195,57296,18951
196,48160,8701
197,57891,21333
198,52563,17296
199,56167,15440
200,49887,13182
