iter,host_ns,dev_ns
1,367209,75861
2,394708,151005
3,275460,17500
4,266631,70945
5,270055,59171
6,344470,114209
7,301751,43992
8,310274,95425
9,226077,4016
10,323889,63821
11,391799,92819
12,322912,52641
13,277642,79754
14,505021,195770
15,319147,68239
16,343978,85842
17,323011,88533
18,333961,141603
19,572304,183359
20,456926,145911
21,472404,141449
22,456575,88598
23,424128,54982
24,311164,10810
25,397902,55136
26,364165,71742
27,329547,99714
28,466772,76406
29,428775,103672
30,385633,83329
31,339885,64072
32,323552,36984
33,240948,62301
34,339069,115992
35,333633,98367
36,318687,107884
37,339773,90428
38,311072,95883
39,339782,61175
40,250505,72320
41,265326,77095
42,319041,103000
43,326274,52275
44,259099,58406
45,310455,100980
46,244604,80409
47,455551,263877
48,352516,91022
49,286466,85124
50,281987,128357
51,247447,80293
52,264653,63977
53,189719,50576
54,267514,99365
55,308884,150897
56,209934,63889
57,215507,74935
58,185889,44685
59,215392,70896
60,166751,10294
61,261953,98847
62,263663,84390
63,313797,116554
64,323366,23536
65,449312,78045
66,268793,69714
67,256744,55153
68,332673,95924
69,217544,33913
70,255556,60480
71,236425,52408
72,244596,56794
73,322770,120474
74,274967,93638
75,288784,108926
76,210509,46496
77,215239,91578
78,229692,73260
79,297622,130428
80,227059,88012
81,335178,196844
82,175628,42515
83,293599,67735
84,198446,74925
85,240634,96365
86,275186,115245
87,239795,93352
88,257002,113820
89,199932,61546
90,299617,110584
91,229511,59988
92,195259,38778
93,181491,30889
94,261231,84283
95,252154,86005
96,249492,86377
97,245604,90611
98,286994,131233
99,249699,47680
100,383289,93125
101,253448,55938
102,191220,54616
103,176368,16559
104,290016,72748
105,239436,70014
106,236721,57734
107,239586,95260
108,193517,21524
109,450667,84535
110,323895,83130
111,325939,78108
112,278102,62693
113,460992,268105
114,190430,75105
115,162868,7421
116,430777,176207
117,301651,109264
118,439690,162885
119,275280,135631
120,331289,57645
121,218299,23226
122,996050,61353
123,302852,99498
124,236820,117208
125,112145,30356
126,110477,42146
127,92983,29387
128,115376,39307
129,85495,19731
130,178793,84830
131,161519,37883
132,172834,40417
133,237716,95149
134,222233,80105
135,225136,82145
136,224720,96220
137,198235,63658
138,254811,88831
139,204360,57995
140,195790,54682
141,255486,107585
142,212414,82179
143,336469,201264
144,195612,43323
145,233577,82069
146,238307,63741
147,163483,22288
148,292963,111161
149,285838,91982
150,392285,175204
151,216908,54785
152,336387,130203
153,203649,38231
154,243841,63502
155,229815,64321
156,239224,56463
157,187339,35493
158,260710,72442
159,189784,35699
160,234516,91128
161,220664,48051
162,340152,193131
163,216255,48221
164,268937,68396
165,206770,75717
166,220865,66488
167,206357,61953
168,297558,142593
169,266639,100311
170,243469,100874
171,246606,74651
172,256909,99731
173,181770,62103
174,234238,105172
175,259507,88884
176,372822,239967
177,261528,61915
178,281697,108919
179,292977,113491
180,471066,251114
181,275063,37821
182,361606,88658
183,379686,147755
184,389667,90988
185,462226,113447
186,273118,68090
187,220097,9510
188,219158,56939
189,370811,87165
190,321236,79227
191,276899,76600
192,264679,110528
193,263644,91830
194,261764,114049
195,266220,118842
196,187363,59883
197,225270,76420
198,495153,229053
199,259635,132862
200,272618,108345
