iter,host_ns,dev_ns
1,55302,22830
2,69205,25748
3,96937,35167
4,80775,24305
5,71811,12531
6,93521,40716
7,260104,84181
8,347288,93977
9,397302,155767
10,310950,87100
11,338587,105815
12,351096,68231
13,318458,140763
14,234726,44480
15,329289,66675
16,175350,40752
17,225351,63650
18,286032,65178
19,344592,187249
20,199367,40217
21,308723,131712
22,347864,122360
23,306398,130416
24,310855,86423
25,402950,112378
26,242473,3555
27,274599,83993
28,323065,106993
29,222830,61213
30,296717,97621
31,337817,118523
32,174756,25707
33,375145,115218
34,236794,63624
35,329491,152679
36,301525,97859
37,207323,4876
38,326787,106548
39,370045,187914
40,160596,44293
41,191715,63592
42,204843,50821
43,471127,66875
44,275096,85288
45,288996,89907
46,222760,62802
47,187453,64856
48,200202,21952
49,207405,9249
50,261333,87425
51,200245,68212
52,219909,102968
53,278731,75245
54,293317,53570
55,245941,64064
56,415109,193350
57,311134,151963
58,301423,91570
59,335319,171260
60,231550,84393
61,206054,57839
62,183795,38354
63,154389,3084
64,290154,109324
65,350815,95213
66,276048,55554
67,272843,39639
68,230358,5141
69,274128,67794
70,270614,113715
71,303074,132969
72,309674,158983
73,364265,188194
74,209573,77630
75,182289,47409
76,264294,67769
77,238122,17867
78,295619,64154
79,316665,109925
80,269405,58061
81,383126,120104
82,311235,83541
83,264483,54958
84,326945,163054
85,292646,60657
86,189338,27109
87,370146,199112
88,415392,100145
89,328638,142100
90,291436,59201
91,286718,99317
92,291697,5927
93,209602,11300
94,246801,88940
95,224025,75211
96,243103,54809
97,312361,69440
98,268711,66208
99,290588,94936
100,398709,53702
101,198695,9660
102,260376,56080
103,359956,207784
104,257534,52038
105,184235,3354
106,188605,8193
107,281057,81845
108,316862,89896
109,289928,43441
110,381047,109595
111,264858,60019
112,311522,100133
113,334007,74432
114,374082,53165
115,405648,131917
116,291791,48080
117,259225,101984
118,313014,98938
119,350626,119499
120,365591,90263
121,173515,38554
122,277411,11960
123,210534,47248
124,240937,46150
125,287401,115753
126,244667,91220
127,281580,62084
128,351581,90540
129,487967,230179
130,251527,22543
131,330293,146781
132,516360,282081
133,303281,12445
134,255397,69465
135,265617,41056
136,204347,3348
137,203785,31301
138,261370,78787
139,193507,10338
140,249761,91150
141,282444,100984
142,294082,119382
143,166400,35326
144,295815,130830
145,267045,97827
146,245644,80524
147,265809,98482
148,234591,75065
149,174024,47443
150,196680,35973
151,292276,97849
152,255787,86441
153,255551,129413
154,276617,81897
155,249227,85204
156,170126,26688
157,179755,34063
158,179635,3221
159,242454,105511
160,287316,115808
161,344165,101829
162,214578,78632
163,399862,82885
164,316578,105587
165,315444,161270
166,333937,68979
167,265969,67162
168,203750,46393
169,241351,87363
170,172347,3412
171,308495,82589
172,223240,51645
173,341793,170405
174,325272,98360
175,311079,103189
176,235165,65985
177,250858,3428
178,284730,53304
179,258720,51763
180,149560,45818
181,217836,79442
182,272252,108218
183,186171,3413
184,183108,49117
185,242854,67215
186,329330,153399
187,275037,51052
188,238316,35863
189,271266,45908
190,296828,83101
191,272663,62829
192,205600,53526
193,280578,99001
194,234474,68075
195,178851,51433
196,223539,57680
197,232188,90518
198,256186,99638
199,286718,116234
200,207501,57675
