iter,host_ns,dev_ns
1,62242,20717
2,50774,12845
3,56145,14970
4,83612,21842
5,235034,52151
6,226183,22978
7,161482,3974
8,222753,71016
9,267760,65268
10,251867,83856
11,285658,110883
12,243392,52838
13,240783,55247
14,264506,87886
15,280022,28370
16,280714,77250
17,222336,58468
18,278722,122014
19,238701,74388
20,170527,4837
21,173868,10176
22,406296,130199
23,306446,48087
24,308006,114545
25,266554,98285
26,243997,46108
27,200313,81659
28,229839,78260
29,216547,69671
30,262657,35656
31,298933,102171
32,333743,81898
33,217318,84358
34,271807,93805
35,257423,67750
36,231169,61477
37,194146,58324
38,216463,61516
39,200505,65988
40,202081,73431
41,219737,61724
42,196052,65735
43,231535,30909
44,253722,61775
45,144087,38885
46,210537,63839
47,206325,30916
48,387944,188285
49,275478,98991
50,297310,34312
51,331016,138429
52,248920,67785
53,197443,40382
54,225790,87704
55,259449,66214
56,186471,46752
57,115347,8424
58,252858,65798
59,139386,51532
60,221306,68139
61,215903,67442
62,210899,54233
63,220773,61241
64,250309,30096
65,264970,81952
66,324012,116956
67,245943,50374
68,203771,37339
69,174468,26189
70,172416,61008
71,150278,37764
72,184380,56353
73,151184,36787
74,176333,50111
75,135859,42529
76,172961,62536
77,182816,59506
78,182092,42169
79,206571,68730
80,161952,46221
81,455836,333532
82,201898,58665
83,187950,61544
84,238227,106160
85,207170,71195
86,168143,43055
87,230025,94075
88,888513,95608
89,306779,79220
90,189231,44142
91,240455,115297
92,90237,22019
93,79377,24071
94,87490,34310
95,85930,22594
96,49069,5699
97,66882,22775
98,51103,21632
99,60414,19907
100,69391,27596
101,59162,21385
102,50247,16354
103,57165,15937
104,51578,2469
105,290233,171361
106,306156,130807
107,231831,74201
108,228900,27013
109,188784,36230
110,177771,39680
111,177933,19357
112,196759,6599
113,211030,31928
114,158999,43768
115,210135,100367
116,175230,67863
117,172742,56076
118,197110,71274
119,192475,70644
120,194255,59313
121,185204,67526
122,161837,35543
123,113851,20046
124,188422,51551
125,210324,78092
126,185819,46503
127,192767,64564
128,151531,23877
129,179609,61852
130,156980,51231
131,163228,35726
132,207805,51509
133,449563,303345
134,234678,107087
135,379115,130903
136,143743,5177
137,660517,486165
138,201717,99879
139,118072,21513
140,265849,106743
141,177366,9704
142,229290,55819
143,177716,19798
144,183864,40283
145,207243,71510
146,218277,42896
147,272023,124633
148,198545,42477
149,181773,49268
150,216648,79460
151,192822,44082
152,195012,51990
153,175038,42921
154,165046,35411
155,210500,57746
156,196154,60093
157,176985,50519
158,280973,129694
159,378275,186429
160,242103,125532
161,228833,68954
162,161141,51761
163,140697,33001
164,145903,33730
165,173134,56069
166,133496,21709
167,150333,22176
168,175946,38407
169,304163,26362
170,265911,53510
171,177392,55828
172,217501,86790
173,381128,68222
174,120839,14919
175,191444,58620
176,225247,69151
177,190215,43772
178,179326,46581
179,181644,57294
180,207454,59616
181,142500,26711
182,133933,24587
183,150790,33829
184,160590,56588
185,151083,57443
186,87084,18761
187,174870,71654
188,147835,56885
189,156254,56145
190,152653,53221
191,131579,39260
192,190339,86094
193,179723,92660
194,166828,74083
195,137376,46465
196,160335,64943
197,160222,56045
198,138143,52729
199,203909,104455
200,178638,82816
