iter,host_ns,dev_ns
1,59627,15552
2,77142,33532
3,69701,23758
4,93492,19693
5,95087,22379
6,113779,36013
7,89710,23468
8,69827,1201
9,104684,28658
10,103573,32441
11,110463,27999
12,169855,41019
13,128516,38795
14,133815,51274
15,151395,55542
16,161637,61467
17,114512,28286
18,178042,94019
19,158297,60850
20,149099,54239
21,129413,42811
22,124577,34240
23,142869,63855
24,136809,59918
25,220167,146587
26,157729,73143
27,112606,21901
28,119425,33211
29,154914,51121
30,188399,101140
31,151067,58528
32,119189,37854
33,160621,79666
34,145721,59825
35,125680,43479
36,138930,62127
37,158547,70199
38,109217,21136
39,146493,46160
40,149338,56389
41,132275,52584
42,168086,90814
43,138614,55640
44,127182,39581
45,166237,73061
46,184961,102015
47,135368,51561
48,144763,51636
49,112587,37583
50,127728,44239
51,173144,71754
52,146000,55357
53,128902,38762
54,128188,49386
55,139098,57330
56,92960,21478
57,105011,2368
58,127458,60063
59,86342,16722
60,134126,53983
61,105906,31691
62,279428,193149
63,159228,74942
64,168738,75650
65,131232,52159
66,122361,37953
67,145741,62600
68,126654,39114
69,115995,28129
70,120524,45810
71,127141,43845
72,119034,43419
73,144840,50420
74,99358,32895
75,129793,48398
76,105277,22661
77,171748,47216
78,173383,54253
79,161451,42618
80,162883,39259
81,176933,58804
82,193351,81368
83,169336,53389
84,139376,43835
85,173331,56196
86,151187,36387
87,147122,35971
88,159502,43899
89,166810,60057
90,151039,36956
91,162168,42563
92,141613,29890
93,162504,42948
94,168672,50667
95,159134,49487
96,307517,181888
97,134924,35253
98,161915,65575
99,130730,49855
100,137067,38543
101,149698,66241
102,140407,42970
103,151415,64412
104,149272,54900
105,152580,63516
106,123357,36588
107,132573,35047
108,137650,37216
109,110364,9971
110,244861,152514
111,142383,52846
112,146606,46976
113,135890,45343
114,133339,47211
115,122596,40531
116,127050,44567
117,146839,47069
118,128988,35915
119,122097,41890
120,315651,72446
121,112905,6320
122,171060,72506
123,126417,24509
124,130124,44022
125,184151,88625
126,113189,12069
127,169137,54904
128,124647,30216
129,207946,69093
130,213222,69620
131,174148,43724
132,199497,51840
133,152547,26950
134,204397,64443
135,192107,49865
136,165820,40882
137,156103,7375
138,188143,36807
139,190850,96684
140,119740,30586
141,138125,50712
142,152519,53464
143,166847,47315
144,198690,48924
145,121359,24827
146,131771,38484
147,134309,24919
148,204013,91911
149,147299,50112
150,162346,58130
151,175930,62707
152,161419,53241
153,132981,40981
154,140077,34644
155,144952,41738
156,161105,52805
157,141295,49118
158,131415,39939
159,135692,49504
160,126597,42711
161,132458,57005
162,146738,45767
163,126026,43259
164,139693,57320
165,141080,50945
166,116399,34149
167,117498,33990
168,114585,37950
169,213740,129279
170,129105,46094
171,258155,173011
172,171552,43205
173,143263,61785
174,129708,42655
175,124931,40263
176,121256,36352
177,120606,50017
178,122242,43161
179,127387,51631
180,110740,31577
181,134770,50029
182,114871,34954
183,150414,70603
184,135250,50562
185,114537,24873
186,135705,47188
187,93275,21719
188,107756,12163
189,128651,40933
190,130316,45992
191,119236,33187
192,136033,59901
193,109482,30894
194,138054,52457
195,107990,24149
196,88826,20470
197,125528,29220
198,135772,52186
199,154268,66774
200,136718,49379
