iter,host_ns,dev_ns
1,71505,15900
2,66114,13261
3,58498,9973
4,87200,35405
5,64378,15515
6,48802,12039
7,74287,15211
8,46721,15228
9,81349,16648
10,59233,17572
11,59302,19318
12,58841,16608
13,54753,15095
14,84626,30242
15,156237,21088
16,216385,75677
17,129615,25440
18,148137,48239
19,157660,49780
20,122872,35555
21,167367,28628
22,187535,55545
23,123227,10927
24,134223,17493
25,134430,35865
26,155867,49021
27,121200,34032
28,116344,53249
29,117616,33351
30,132815,56097
31,134493,46846
32,118199,37594
33,98312,16537
34,507039,38644
35,192740,28825
36,154704,30889
37,133104,45595
38,122277,28888
39,99617,7030
40,181838,81425
41,120632,26880
42,215504,112335
43,144211,53191
44,143039,34608
45,145673,44053
46,140317,47914
47,150567,43941
48,129977,24501
49,186187,53188
50,170611,27914
51,166231,29153
52,198559,65254
53,146105,38722
54,156856,35991
55,152309,38853
56,148668,28928
57,185553,35798
58,166139,38034
59,172426,42180
60,129390,4839
61,158615,32876
62,159759,40867
63,157289,41103
64,232547,104593
65,153182,27828
66,172620,52503
67,190941,93892
68,213042,117795
69,136646,25102
70,140328,59587
71,114991,37428
72,122282,35063
73,138309,53900
74,118648,31484
75,154747,27075
76,159675,38904
77,167856,52007
78,163613,44151
79,116031,18185
80,131497,39869
81,153075,32103
82,140728,23441
83,143174,20145
84,151853,28340
85,242809,129812
86,159281,45958
87,216511,33445
88,155855,30812
89,141963,42830
90,161959,59798
91,91714,14160
92,145469,36887
93,156841,34494
94,192179,57725
95,196874,74232
96,206977,73955
97,157222,35936
98,198903,66380
99,128960,19012
100,149631,39949
101,171145,43333
102,165485,43994
103,112291,21166
104,171444,58398
105,163744,42278
106,171930,51640
107,156689,39131
108,154314,48330
109,107260,25443
110,136066,33740
111,149310,54828
112,124392,23814
113,152401,18745
114,159792,32050
115,169600,34898
116,160162,56130
117,178770,63952
118,121014,33387
119,142583,51490
120,115715,33883
121,134729,46865
122,119301,31004
123,138516,46186
124,135236,35589
125,168543,70897
126,149007,55017
127,177356,97139
128,384682,45574
129,181724,30286
130,177636,80456
131,159385,62034
132,152927,31822
133,152222,34131
134,169285,39676
135,232252,116431
136,191772,46112
137,185994,63397
138,150698,46371
139,135996,30983
140,131300,42601
141,279523,173465
142,265820,62739
143,183936,87437
144,139873,53661
145,148319,53247
146,410756,43681
147,182982,70111
148,239813,33183
149,203590,23733
150,151476,28170
151,173707,47997
152,188602,85796
153,206066,95622
154,159976,46603
155,165108,49255
156,172289,35977
157,157336,41478
158,164371,47123
159,126530,21748
160,151568,37036
161,245060,134653
162,126095,24166
163,195663,81236
164,187725,51009
165,170061,39639
166,166729,61226
167,152548,56168
168,128527,40647
169,136614,13764
170,109492,21681
171,166574,37077
172,159614,53512
173,146610,8863
174,131571,13962
175,147441,38781
176,133835,41936
177,144976,55079
178,131321,32886
179,141921,40778
180,206300,79159
181,164644,49288
182,118833,14530
183,164498,50695
184,120198,24822
185,130381,36236
186,437531,33838
187,192970,40836
188,178834,36935
189,156236,33134
190,137948,47318
191,187116,56390
192,127984,41081
193,113835,26809
194,122098,33654
195,134887,40193
196,129753,44282
197,117514,34254
198,134704,38280
199,154209,42999
200,211638,90434
