iter,host_ns,dev_ns
1,48986,12711
2,98904,32284
3,81930,20304
4,113506,51720
5,102381,35557
6,97484,35000
7,82106,19435
8,363881,216271
9,384744,160172
10,340357,58862
11,308514,89222
12,281426,111797
13,285409,64028
14,260983,84758
15,319438,128563
16,194435,10416
17,318642,83857
18,228020,85817
19,288344,117728
20,242263,61672
21,288994,106620
22,170728,13849
23,447264,279330
24,421028,176159
25,269683,109650
26,215939,59980
27,264348,79626
28,266646,97801
29,235650,65504
30,245090,88200
31,175609,41426
32,243867,87422
33,442356,280807
34,192343,43059
35,220229,57957
36,230924,47189
37,267500,81667
38,244716,94417
39,217500,80986
40,225670,68112
41,246974,80660
42,310547,134505
43,230501,78349
44,297794,104970
45,285045,124343
46,280037,131968
47,304358,144308
48,337600,163444
49,271253,94719
50,288860,112736
51,276467,105052
52,232542,74473
53,267712,87200
54,302224,123284
55,334290,84174
56,279155,56352
57,380039,68666
58,422396,85096
59,234812,39943
60,374916,83017
61,396235,147467
62,407808,131012
63,224290,50736
64,265996,7394
65,245077,69771
66,320007,70805
67,240793,37688
68,366796,122633
69,391437,99222
70,336810,65640
71,233270,57172
72,305547,97742
73,249736,50813
74,278991,89734
75,207693,32769
76,209721,38285
77,312381,99349
78,276566,70813
79,248151,31386
80,205979,32599
81,330898,121462
82,254547,59207
83,267977,70438
84,296081,82641
85,275856,94159
86,381043,151838
87,229353,65345
88,287017,87695
89,326498,130584
90,281939,32117
91,562150,222518
92,417973,210728
93,383914,192808
94,195283,47888
95,246529,10729
96,324973,75526
97,530147,153318
98,279831,89657
99,287803,48994
100,539794,272639
101,274769,98091
102,258561,102858
103,206623,50600
104,280469,127937
105,329373,163823
106,292418,113793
107,352708,215489
108,234819,65670
109,240366,65714
110,238408,86627
111,296612,121868
112,255570,83915
113,231021,74753
114,306295,95785
115,356945,82833
116,214555,70549
117,254099,81666
118,263787,123192
119,235587,84853
120,166669,40577
121,241763,98294
122,265587,106748
123,269591,79253
124,291112,125796
125,305244,78240
126,302699,94839
127,321291,147789
128,200969,50977
129,250915,72841
130,274264,111470
131,280141,102674
132,272898,112094
133,245795,90970
134,306899,134081
135,224245,87563
136,232673,83120
137,274775,96179
138,283578,98834
139,255494,70504
140,227646,80537
141,247276,95456
142,288518,117170
143,254214,73107
144,242580,45027
145,400334,230071
146,248411,93265
147,212590,59148
148,244802,87049
149,255433,99293
150,297642,98151
151,259018,103723
152,304426,95757
153,303695,102463
154,231079,49883
155,549651,54282
156,386260,95261
157,394783,120453
158,377588,58521
159,221589,60286
160,265409,86457
161,282254,94085
162,275256,80610
163,256670,68694
164,240781,72885
165,302510,100453
166,254217,31929
167,271631,79926
168,294218,113937
169,317638,107972
170,358317,168889
171,336316,125766
172,482795,158911
173,296593,6581
174,388597,224725
175,505128,110398
176,315424,20282
177,727598,373019
178,486034,96125
179,341212,57322
180,243778,41039
181,287528,103096
182,399629,136424
183,332413,86141
184,271717,48547
185,288347,38899
186,301653,55303
187,185308,54509
188,316812,156328
189,423425,241127
190,235238,71508
191,261124,108287
192,189942,53012
193,217374,59689
194,207168,63961
195,285141,146076
196,194135,66754
197,239604,93772
198,265919,62188
199,189487,10618
200,282784,80729
