iter,host_ns,dev_ns
1,56976,22650
2,53351,16883
3,52266,11747
4,50090,15956
5,54211,22469
6,56308,22153
7,52575,21209
8,48480,18896
9,66759,34566
10,74327,44589
11,52422,21752
12,46470,9996
13,45705,16977
14,51689,13890
15,44907,17061
16,52010,20414
17,72830,23681
18,98114,30843
19,88476,24783
20,80694,16824
21,91122,33481
22,94511,35734
23,98362,39359
24,88571,26879
25,85963,34899
26,111497,38557
27,102395,38105
28,121646,61010
29,100517,44527
30,93199,32401
31,94548,30392
32,81540,27056
33,80620,31417
34,90113,27646
35,92314,39705
36,122371,57664
37,91994,24944
38,79471,27252
39,83888,27499
40,92574,32675
41,79636,28552
42,87530,29245
43,150737,97967
44,88851,26027
45,80152,28550
46,76576,27460
47,87059,27794
48,114351,51016
49,85567,24333
50,75133,28275
51,103527,47890
52,55397,13646
53,87305,27891
54,89700,33228
55,88341,32933
56,90538,35328
57,78770,27735
58,99283,49281
59,73218,19332
60,104319,42894
61,78752,29615
62,90488,32747
63,94642,40186
64,426063,24036
65,124508,67809
66,61012,1250
67,70017,18666
68,77369,19323
69,129116,42869
70,108516,20826
71,124305,28938
72,126817,44942
73,104414,32104
74,118453,43518
75,114388,45518
76,109047,40387
77,107839,36518
78,124827,52846
79,122707,46889
80,109248,34537
81,105020,37993
82,64360,9590
83,109935,30197
84,122641,40681
85,103140,26210
86,107569,30425
87,100830,26744
88,115829,40782
89,84612,12855
90,93819,19540
91,91171,15103
92,108123,33139
93,119798,47250
94,102452,19074
95,125718,42465
96,116622,44670
97,97511,26286
98,128594,57986
99,101064,27439
100,97202,27433
101,111330,40193
102,105013,26362
103,103756,30439
104,106666,28985
105,84711,17134
106,103182,30344
107,95719,24423
108,122657,45898
109,94712,25603
110,103028,27582
111,104499,34107
112,128984,52093
113,120084,43935
114,104244,20797
115,107003,33260
116,96145,22334
117,99329,27917
118,97652,19137
119,104005,32812
120,110200,34367
121,100190,29197
122,96389,25665
123,97172,21255
124,111704,38156
125,111131,32734
126,150835,81752
127,113046,40069
128,101738,32522
129,102616,21838
130,141819,68083
131,100748,26604
132,115971,35058
133,130784,43943
134,116522,35859
135,113929,37663
136,139514,66318
137,111409,33936
138,101078,17838
139,115714,32471
140,146970,70592
141,118442,47682
142,103393,29290
143,80440,21933
144,82603,30646
145,109996,47737
146,115672,53286
147,139482,84432
148,90916,32154
149,103007,41617
150,102539,39812
151,123142,59153
152,110677,47621
153,89046,29350
154,123942,61441
155,80743,25988
156,98182,40096
157,85865,30076
158,96157,40462
159,103423,40159
160,61753,15388
161,87176,40579
162,81537,28799
163,106698,38347
164,85457,37964
165,84461,25505
166,101277,33699
167,91577,34475
168,91555,32623
169,128137,66665
170,121783,56416
171,95116,38359
172,83760,21777
173,98509,34392
174,89676,31965
175,88327,29287
176,74017,14566
177,79158,30200
178,104570,36384
179,79864,26319
180,106676,33408
181,107310,38464
182,107552,40107
183,100334,26567
184,83839,22969
185,125293,33945
186,84822,5142
187,108762,22880
188,100157,17224
189,101615,23713
190,116155,15686
191,115314,14743
192,108869,25927
193,134695,33686
194,112174,25999
195,106897,34614
196,109607,37025
197,111826,41175
198,122261,49139
199,108267,41137
200,110677,47378
