iter,host_ns,dev_ns
1,97970,47078
2,61124,11792
3,72202,24297
4,48999,2445
5,79699,36440
6,53675,7377
7,72289,24286
8,79944,30073
9,64581,10063
10,58955,12485
11,65669,14792
12,57039,9482
13,96232,31366
14,128471,41273
15,113083,32780
16,112476,21875
17,116514,29235
18,124836,40345
19,104358,25131
20,108320,33499
21,105100,25411
22,135883,71874
23,101999,35359
24,98431,40533
25,97135,33786
26,88467,25456
27,90268,32096
28,83555,29479
29,85292,23173
30,95637,35377
31,103312,42261
32,95582,41787
33,96436,35130
34,107237,41771
35,96385,33382
36,82779,24757
37,100278,33356
38,89918,30302
39,61802,11724
40,95227,34885
41,95552,32764
42,119055,57642
43,85641,24854
44,94331,31844
45,65228,15748
46,92116,25575
47,87204,28600
48,107181,42618
49,111717,47645
50,79625,27274
51,106575,36938
52,96343,33887
53,97115,38792
54,96668,37728
55,95715,33922
56,74976,23281
57,89556,25655
58,100864,44113
59,101543,35033
60,74884,22947
61,109260,49153
62,90308,32987
63,83338,25113
64,93725,38667
65,103810,47896
66,94133,34448
67,77882,27848
68,86026,27161
69,123015,58701
70,84090,28689
71,89629,29313
72,85315,26296
73,64632,14446
74,84384,25828
75,97384,32600
76,83729,27298
77,77759,19581
78,445099,390867
79,107996,36875
80,99466,35992
81,156149,88087
82,97090,43988
83,86063,28596
84,101239,31201
85,87603,34647
86,82467,22786
87,105990,58405
88,85705,31174
89,94151,35646
90,80458,23742
91,97026,35787
92,94539,19852
93,119304,42731
94,106642,32009
95,103791,17444
96,108763,28575
97,115500,26097
98,129739,33215
99,124851,41565
100,96754,19050
101,113980,26866
102,121872,32923
103,129077,37662
104,89746,16744
105,94979,10099
106,127972,44398
107,107550,26911
108,128103,38657
109,100164,23695
110,110128,28323
111,103340,27604
112,116614,36069
113,118537,28357
114,108796,23791
115,118570,37718
116,102650,20898
117,106280,36749
118,119032,36870
119,107549,30885
120,115814,35190
121,108412,24285
122,124169,31857
123,117792,42359
124,128544,41759
125,111094,35694
126,169778,78599
127,120384,49362
128,64469,11661
129,103241,31038
130,80419,19362
131,89587,31243
132,100368,27867
133,89570,28140
134,99373,39515
135,106529,35246
136,91707,33395
137,107774,45111
138,62031,1367
139,96739,44232
140,81592,21505
141,92676,27087
142,112047,45109
143,117390,55432
144,124896,65437
145,87688,22123
146,138413,75215
147,86657,25316
148,70134,15119
149,80006,14012
150,90285,29716
151,109322,50515
152,92894,32904
153,91788,31027
154,89087,31452
155,117029,49784
156,86381,26961
157,102911,44084
158,119884,57884
159,95129,36146
160,81481,23376
161,101472,33551
162,86811,29055
163,104270,47666
164,102562,35601
165,99254,36623
166,88144,29698
167,150915,92067
168,79154,20263
169,86727,31988
170,92080,29100
171,80013,27407
172,105761,43962
173,83258,29214
174,92744,27991
175,66582,15950
176,108539,49193
177,118646,51043
178,99304,39399
179,102700,36777
180,101132,34216
181,80161,26926
182,84564,22092
183,114958,51083
184,71788,15629
185,91836,27548
186,78364,24654
187,106085,33671
188,128725,42784
189,146381,48236
190,102675,18713
191,95559,30573
192,94572,24017
193,97444,35532
194,82132,25746
195,104853,39659
196,98436,44085
197,82301,25850
198,97869,35365
199,99225,38161
200,96567,34103
