iter,host_ns,dev_ns
1,37147,8387
2,28934,5681
3,57348,23908
4,52910,15596
5,50635,16663
6,50668,13410
7,48211,13232
8,70435,25525
9,60411,13746
10,58941,15650
11,55871,17831
12,262829,98180
13,439982,192716
14,303523,98969
15,246706,57414
16,279048,90369
17,280980,90197
18,337724,122136
19,269170,69484
20,335489,124907
21,381276,7676
22,434607,156556
23,573649,228214
24,457699,103352
25,503262,219937
26,398817,40851
27,444023,95331
28,405287,99922
29,196358,36195
30,242324,81287
31,318206,101345
32,215416,61157
33,322948,154568
34,469975,137745
35,396243,88931
36,431991,164627
37,362460,98419
38,531771,149706
39,526772,91631
40,320967,113672
41,346826,120284
42,407053,143218
43,358197,122449
44,451949,162053
45,392907,77571
46,330717,66331
47,320778,75178
48,330616,138405
49,236291,65235
50,201016,37679
51,343386,112938
52,354020,149132
53,267446,94753
54,305388,112879
55,282287,71652
56,250561,71568
57,277127,105414
58,215599,59215
59,456183,106388
60,179653,33179
61,289215,108234
62,323466,146372
63,362002,84801
64,264511,84103
65,402176,104818
66,464170,48804
67,278581,8214
68,470365,168753
69,398477,122703
70,283548,50266
71,591669,280639
72,266343,12568
73,358396,126541
74,228243,3388
75,326088,97001
76,427069,78495
77,325360,113167
78,610870,317268
79,388013,32281
80,356652,115176
81,359879,84086
82,375916,92090
83,547785,143437
84,405792,54297
85,224925,13805
86,317145,86237
87,352402,102185
88,372647,88132
89,565246,197729
90,264671,80334
91,255514,55759
92,355982,110317
93,484037,84487
94,313952,79175
95,232615,42914
96,406181,152294
97,324902,128316
98,311562,40738
99,328809,100841
100,326106,139294
101,299413,111514
102,357757,96875
103,270620,91665
104,334794,162873
105,285073,98447
106,275772,94994
107,272744,97969
108,287291,99969
109,168376,32717
110,252092,94314
111,376241,195219
112,266553,103858
113,276198,102002
114,224069,65471
115,265245,90918
116,266799,87684
117,268835,105275
118,261147,90290
119,258569,55417
120,316376,76877
121,260315,51579
122,182580,34696
123,646636,488640
124,357051,128047
125,323034,90157
126,325038,125438
127,326280,154073
128,342303,42679
129,306298,122775
130,347934,103449
131,308660,130628
132,204917,75505
133,300426,107096
134,460536,279886
135,557724,316950
136,421944,106546
137,403979,144544
138,367261,164475
139,387280,100472
140,384740,122061
141,304145,4314
142,308545,71372
143,318043,118584
144,280989,69487
145,271188,76553
146,335559,121055
147,269365,96771
148,221189,42321
149,259036,74679
150,496125,38527
151,451625,44188
152,365176,18908
153,237769,4538
154,467505,146062
155,504066,197077
156,386747,139890
157,456385,164751
158,346687,114350
159,673543,293489
160,498904,79044
161,451082,27469
162,441003,145443
163,288674,90206
164,526232,270933
165,358215,92598
166,243424,56770
167,269783,95190
168,166332,49762
169,137865,24417
170,210188,74150
171,223282,81159
172,265575,102387
173,522546,301814
174,467648,143269
175,317253,90485
176,347536,165552
177,265594,105053
178,262870,98584
179,169071,37563
180,288162,98313
181,285347,125047
182,277180,75309
183,294135,90167
184,310194,75531
185,174032,37224
186,210319,52305
187,300495,89189
188,569271,375544
189,555030,84511
190,346526,71642
191,394295,183571
192,288841,84483
193,477993,72128
194,403980,113219
195,483193,189620
196,469109,90145
197,353303,58132
198,422372,45724
199,343954,88530
200,459825,146096
